OrderID,OrderDate,ShipDate,ShipMode,CustomerID,AddressID
US-2016-136581,2016-11-12,2016-11-12,First Class,SV-20365,SV-20365A4
CA-2016-162390,2016-12-12,2016-12-12,Standard Class,DP-13105,DP-13105A7
CA-2016-162222,2016-04-03,2016-04-03,Same Day,SR-20740,SR-20740A4
CA-2014-121629,2014-12-02,2014-12-02,Standard Class,BT-11680,BT-11680A5
CA-2015-164623,2015-10-22,2015-10-22,First Class,MS-17770,MS-17770A4
CA-2014-159849,2014-09-19,2014-09-19,Same Day,JK-15640,JK-15640A1
CA-2017-101273,2017-08-30,2017-08-30,Second Class,ST-20530,ST-20530A4
CA-2017-106747,2017-07-04,2017-07-04,First Class,TS-21505,TS-21505A2
CA-2017-146164,2017-12-26,2017-12-26,Standard Class,CM-12190,CM-12190A3
CA-2016-111605,2017-01-02,2017-01-02,Standard Class,JW-15955,JW-15955A5
CA-2014-130673,2014-05-22,2014-05-22,Second Class,MC-17590,MC-17590A2
CA-2014-104808,2014-02-08,2014-02-08,Second Class,MH-17440,MH-17440A1
US-2017-132927,2017-12-15,2017-12-15,Standard Class,RD-19720,RD-19720A3
CA-2017-162015,2017-07-18,2017-07-18,Standard Class,KB-16240,KB-16240A2
CA-2015-138492,2015-05-22,2015-05-22,Standard Class,FC-14335,FC-14335A4
CA-2017-145338,2017-02-01,2017-02-01,First Class,BD-11770,BD-11770A4
CA-2017-126676,2017-10-01,2017-10-01,First Class,FH-14365,FH-14365A7
CA-2017-101700,2017-04-26,2017-04-26,First Class,SO-20335,SO-20335A1
CA-2017-159667,2017-11-13,2017-11-13,Standard Class,PM-19135,PM-19135A2
CA-2014-111934,2014-05-07,2014-05-07,First Class,GD-14590,GD-14590A4
US-2016-117387,2016-10-31,2016-10-31,Standard Class,PA-19060,PA-19060A2
CA-2014-141110,2014-12-01,2014-12-01,Standard Class,LS-17200,LS-17200A6
US-2014-133949,2014-12-31,2014-12-31,Same Day,JL-15175,JL-15175A4
US-2016-116365,2016-01-08,2016-01-08,Standard Class,CA-12310,CA-12310A4
CA-2017-162936,2017-08-22,2017-08-22,Standard Class,CM-12160,CM-12160A5
CA-2014-151946,2014-06-09,2014-06-09,Standard Class,BT-11440,BT-11440A3
CA-2017-123624,2017-11-17,2017-11-17,Second Class,SE-20110,SE-20110A10
CA-2016-146437,2016-02-01,2016-02-01,Second Class,HG-14965,HG-14965A5
CA-2016-138233,2016-11-14,2016-11-14,Standard Class,PF-19165,PF-19165A2
CA-2016-165918,2016-09-14,2016-09-14,Standard Class,BD-11770,BD-11770A3
CA-2017-117513,2017-03-08,2017-03-08,Standard Class,BT-11395,BT-11395A6
CA-2017-132437,2017-09-13,2017-09-13,Second Class,EM-14095,EM-14095A2
US-2017-119319,2017-11-09,2017-11-09,Second Class,LC-17050,LC-17050A3
CA-2017-104318,2017-05-18,2017-05-18,Standard Class,FH-14275,FH-14275A6
US-2016-114230,2016-12-01,2016-12-01,Standard Class,CM-12235,CM-12235A5
CA-2015-136147,2015-11-18,2015-11-18,Standard Class,FM-14380,FM-14380A4
CA-2015-156118,2015-12-12,2015-12-12,Standard Class,HG-14965,HG-14965A8
CA-2015-164084,2015-09-12,2015-09-12,Standard Class,AG-10525,AG-10525A4
CA-2016-107783,2016-07-29,2016-07-29,First Class,OT-18730,OT-18730A2
CA-2017-159793,2017-08-29,2017-08-29,Standard Class,SV-20365,SV-20365A6
CA-2014-160094,2014-05-02,2014-05-02,First Class,JM-16195,JM-16195A1
CA-2017-151281,2017-05-02,2017-05-02,Standard Class,HM-14980,HM-14980A4
CA-2017-118346,2017-07-24,2017-07-24,First Class,PO-19180,PO-19180A4
CA-2014-129819,2014-12-15,2014-12-15,Second Class,KC-16675,KC-16675A3
US-2017-148551,2017-01-16,2017-01-16,Standard Class,DB-13120,DB-13120A5
CA-2017-147767,2017-12-02,2017-12-02,Same Day,SV-20935,SV-20935A7
CA-2015-108259,2015-11-15,2015-11-15,Standard Class,NS-18640,NS-18640A10
CA-2016-113341,2016-11-29,2016-11-29,Standard Class,MH-17455,MH-17455A6
US-2015-131842,2015-12-08,2015-12-08,First Class,RR-19525,RR-19525A4
CA-2016-164574,2016-08-03,2016-08-03,Standard Class,RH-19555,RH-19555A1
CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,RP-19390A9
CA-2016-168361,2016-06-25,2016-06-25,Standard Class,KB-16600,KB-16600A1
CA-2016-153185,2016-09-08,2016-09-08,Standard Class,MH-17620,MH-17620A3
CA-2017-124765,2017-11-30,2017-11-30,Standard Class,HZ-14950,HZ-14950A4
CA-2015-131856,2015-05-17,2015-05-17,Standard Class,JG-15160,JG-15160A3
CA-2017-126634,2017-04-01,2017-04-01,Second Class,AB-10165,AB-10165A5
CA-2016-118500,2016-11-18,2016-11-18,First Class,HJ-14875,HJ-14875A5
CA-2016-163951,2017-01-02,2017-01-02,First Class,CJ-11875,CJ-11875A1
CA-2016-149916,2016-12-24,2016-12-24,Second Class,ED-13885,ED-13885A6
CA-2015-158918,2015-12-25,2015-12-25,Second Class,AI-10855,AI-10855A6
US-2014-159611,2015-01-01,2015-01-01,Second Class,KB-16315,KB-16315A3
CA-2017-163265,2017-02-21,2017-02-21,Standard Class,JS-16030,JS-16030A2
CA-2017-141705,2017-10-26,2017-10-26,First Class,PO-18850,PO-18850A8
CA-2016-112739,2016-09-07,2016-09-07,Second Class,RD-19810,RD-19810A2
CA-2016-143805,2016-12-03,2016-12-03,Second Class,JD-15895,JD-15895A5
CA-2014-133634,2014-11-10,2014-11-10,Standard Class,SR-20740,SR-20740A3
CA-2017-101665,2017-12-01,2017-12-01,Standard Class,TZ-21580,TZ-21580A2
CA-2016-155446,2016-12-23,2016-12-23,Standard Class,TN-21040,TN-21040A7
CA-2017-137323,2017-11-18,2017-11-18,Second Class,PW-19030,PW-19030A9
CA-2016-144015,2016-06-26,2016-06-26,Same Day,AH-10075,AH-10075A7
CA-2014-101427,2014-12-30,2014-12-30,Standard Class,AY-10555,AY-10555A4
CA-2016-136770,2016-08-18,2016-08-18,Standard Class,SP-20650,SP-20650A5
CA-2016-118311,2016-10-28,2016-10-28,Standard Class,ED-13885,ED-13885A7
US-2014-112795,2014-08-28,2014-08-28,Second Class,CR-12625,CR-12625A2
CA-2017-127096,2017-09-17,2017-09-17,Second Class,CS-12400,CS-12400A3
CA-2017-119284,2017-06-20,2017-06-20,Standard Class,TS-21205,TS-21205A4
CA-2015-133494,2015-03-05,2015-03-05,Standard Class,RP-19390,RP-19390A5
CA-2016-111318,2016-07-26,2016-07-26,First Class,IL-15100,IL-15100A4
US-2014-132745,2014-10-05,2014-10-05,Standard Class,NF-18475,NF-18475A4
CA-2014-146815,2014-09-13,2014-09-13,Standard Class,PP-18955,PP-18955A7
CA-2014-119144,2014-11-18,2014-11-18,First Class,JD-16150,JD-16150A2
CA-2014-105648,2014-03-07,2014-03-07,Standard Class,EJ-14155,EJ-14155A5
US-2015-145422,2015-12-07,2015-12-07,Standard Class,PW-19240,PW-19240A4
CA-2017-136623,2017-07-16,2017-07-16,Standard Class,TS-21430,TS-21430A1
CA-2017-121678,2017-11-20,2017-11-20,Second Class,BM-11650,BM-11650A7
CA-2016-120824,2016-06-16,2016-06-16,Second Class,AW-10930,AW-10930A3
US-2016-135209,2016-12-31,2016-12-31,Second Class,MH-17290,MH-17290A2
CA-2017-148145,2017-03-23,2017-03-23,Standard Class,SW-20275,SW-20275A6
CA-2015-103870,2015-12-31,2015-12-31,Standard Class,SP-20860,SP-20860A3
CA-2015-111017,2015-08-06,2015-08-06,Standard Class,SC-20695,SC-20695A1
CA-2017-116988,2017-06-29,2017-06-29,Second Class,PW-19030,PW-19030A5
US-2014-169390,2014-02-10,2014-02-10,Second Class,CS-12250,CS-12250A9
CA-2016-168774,2016-09-09,2016-09-09,Standard Class,RP-19855,RP-19855A4
CA-2017-161592,2017-04-10,2017-04-10,Standard Class,CS-12175,CS-12175A1
US-2017-131961,2017-12-11,2017-12-11,First Class,MJ-17740,MJ-17740A7
CA-2016-102498,2016-07-25,2016-07-25,First Class,JG-15160,JG-15160A9
CA-2015-113222,2015-11-09,2015-11-09,Same Day,AG-10765,AG-10765A4
US-2015-144771,2015-10-04,2015-10-04,First Class,CK-12205,CK-12205A4
CA-2015-162376,2015-11-25,2015-11-25,Second Class,HD-14785,HD-14785A1
CA-2017-128076,2017-02-07,2017-02-07,Standard Class,BO-11350,BO-11350A4
US-2015-163825,2015-06-19,2015-06-19,First Class,LC-16885,LC-16885A1
CA-2016-105662,2016-05-09,2016-05-09,Standard Class,RB-19465,RB-19465A2
CA-2017-152198,2017-09-10,2017-09-10,First Class,JD-16015,JD-16015A6
CA-2016-114307,2016-07-26,2016-07-26,Standard Class,MF-17665,MF-17665A5
CA-2016-159891,2016-02-06,2016-02-06,Standard Class,BF-11170,BF-11170A1
CA-2016-112578,2017-01-02,2017-01-02,Standard Class,FO-14305,FO-14305A3
CA-2015-107083,2015-11-27,2015-11-27,Standard Class,BB-11545,BB-11545A5
CA-2015-151722,2015-10-09,2015-10-09,Standard Class,IL-15100,IL-15100A1
CA-2016-151148,2016-09-13,2016-09-13,Same Day,PO-19180,PO-19180A9
CA-2017-115882,2017-09-17,2017-09-17,First Class,DB-13555,DB-13555A3
CA-2015-132276,2015-02-28,2015-02-28,Standard Class,LC-16960,LC-16960A4
CA-2016-163636,2016-12-09,2016-12-09,Second Class,MP-18175,MP-18175A8
CA-2016-102813,2016-07-03,2016-07-03,First Class,EA-14035,EA-14035A11
CA-2017-135377,2017-12-18,2017-12-18,Standard Class,BP-11095,BP-11095A11
CA-2015-165813,2015-03-22,2015-03-22,Second Class,BM-11785,BM-11785A2
CA-2015-133585,2015-03-04,2015-03-04,First Class,CM-12715,CM-12715A4
CA-2016-116911,2016-09-20,2016-09-20,Standard Class,JD-16150,JD-16150A8
US-2017-129224,2017-03-23,2017-03-23,Standard Class,AS-10630,AS-10630A3
CA-2017-145765,2017-06-02,2017-06-02,Standard Class,CM-11815,CM-11815A4
CA-2017-126914,2017-06-19,2017-06-19,Standard Class,JE-15715,JE-15715A2
CA-2015-169572,2015-09-12,2015-09-12,Standard Class,AG-10525,AG-10525A3
CA-2017-162075,2017-03-24,2017-03-24,Standard Class,TT-21220,TT-21220A3
CA-2014-162992,2014-12-21,2014-12-21,First Class,BP-11095,BP-11095A10
CA-2016-106397,2016-07-13,2016-07-13,Standard Class,MJ-17740,MJ-17740A6
US-2016-150140,2016-04-10,2016-04-10,Standard Class,VM-21685,VM-21685A3
CA-2014-116666,2014-05-10,2014-05-10,First Class,KT-16480,KT-16480A5
CA-2017-148992,2017-11-27,2017-11-27,Standard Class,CS-12250,CS-12250A1
CA-2016-140935,2016-11-12,2016-11-12,First Class,AB-10015,AB-10015A1
CA-2014-157644,2015-01-01,2015-01-01,First Class,AH-10030,AH-10030A4
US-2017-100398,2017-08-23,2017-08-23,Standard Class,DO-13435,DO-13435A7
CA-2016-113082,2016-09-16,2016-09-16,Standard Class,MC-17590,MC-17590A4
US-2017-110646,2017-10-31,2017-10-31,Standard Class,JF-15190,JF-15190A7
CA-2017-120614,2017-06-04,2017-06-04,Standard Class,SM-20950,SM-20950A10
US-2016-140172,2016-03-13,2016-03-13,Standard Class,SP-20650,SP-20650A1
CA-2015-127754,2015-07-31,2015-07-31,Standard Class,CK-12760,CK-12760A7
CA-2015-144274,2015-11-25,2015-11-25,Second Class,PW-19240,PW-19240A5
CA-2015-142930,2015-12-02,2015-12-02,Standard Class,EB-14170,EB-14170A2
CA-2017-100622,2017-11-07,2017-11-07,Standard Class,DK-13090,DK-13090A4
CA-2017-117156,2017-03-23,2017-03-23,Second Class,TB-21055,TB-21055A5
CA-2015-115399,2015-12-22,2015-12-22,First Class,AG-10900,AG-10900A2
US-2014-157847,2014-04-06,2014-04-06,Second Class,SC-20020,SC-20020A1
CA-2015-115168,2015-06-09,2015-06-09,Standard Class,BB-11545,BB-11545A8
CA-2014-109680,2014-10-09,2014-10-09,First Class,VP-21760,VP-21760A6
CA-2016-167983,2016-08-24,2016-08-24,Second Class,RP-19270,RP-19270A1
CA-2015-145324,2015-11-19,2015-11-19,Standard Class,DH-13675,DH-13675A4
CA-2015-153423,2015-06-27,2015-06-27,Standard Class,SW-20455,SW-20455A3
US-2017-132675,2017-09-28,2017-09-28,Standard Class,KF-16285,KF-16285A6
CA-2014-153808,2014-04-10,2014-04-10,Second Class,FH-14275,FH-14275A3
US-2016-112396,2016-02-13,2016-02-13,Standard Class,JR-16210,JR-16210A2
CA-2014-141173,2014-11-20,2014-11-20,Second Class,JC-16105,JC-16105A5
CA-2017-156664,2017-12-23,2017-12-23,Standard Class,BP-11290,BP-11290A1
CA-2015-140718,2015-07-04,2015-07-04,First Class,FA-14230,FA-14230A7
CA-2014-119977,2014-10-13,2014-10-13,Second Class,DN-13690,DN-13690A1
US-2015-115343,2015-09-25,2015-09-25,First Class,FO-14305,FO-14305A10
CA-2017-163671,2017-12-30,2017-12-30,Standard Class,DP-13105,DP-13105A2
CA-2017-135909,2017-10-20,2017-10-20,Standard Class,JW-15220,JW-15220A1
US-2017-114356,2017-08-26,2017-08-26,Standard Class,TT-21460,TT-21460A6
CA-2015-125934,2015-09-18,2015-09-18,Standard Class,SN-20560,SN-20560A3
CA-2015-158148,2015-12-26,2015-12-26,Standard Class,JM-15865,JM-15865A4
CA-2014-120411,2014-09-23,2014-09-23,First Class,SB-20185,SB-20185A5
CA-2016-158260,2016-11-08,2016-11-08,Standard Class,CC-12475,CC-12475A8
CA-2017-101805,2017-12-06,2017-12-06,Standard Class,SH-19975,SH-19975A2
US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,RB-19435A3
CA-2017-142489,2017-11-16,2017-11-16,Second Class,TC-21295,TC-21295A4
US-2016-141264,2016-08-19,2016-08-19,Standard Class,CT-11995,CT-11995A6
CA-2017-126928,2017-09-23,2017-09-23,Standard Class,GZ-14470,GZ-14470A9
US-2015-107944,2015-03-25,2015-03-25,First Class,AM-10360,AM-10360A3
CA-2016-135594,2016-07-03,2016-07-03,Second Class,AH-10120,AH-10120A7
US-2017-115252,2017-10-25,2017-10-25,Standard Class,MY-18295,MY-18295A11
CA-2014-107398,2014-08-30,2014-08-30,Standard Class,BS-11590,BS-11590A1
CA-2014-169642,2014-07-30,2014-07-30,Second Class,BB-10990,BB-10990A5
CA-2017-103968,2017-12-07,2017-12-07,Standard Class,ML-17755,ML-17755A1
CA-2016-147256,2016-10-21,2016-10-21,Second Class,FC-14245,FC-14245A1
CA-2016-162159,2016-09-18,2016-09-18,First Class,CR-12625,CR-12625A1
CA-2015-111038,2015-12-06,2015-12-06,Standard Class,LC-16960,LC-16960A1
CA-2014-124723,2014-08-12,2014-08-12,Standard Class,GZ-14470,GZ-14470A6
CA-2016-167241,2016-08-22,2016-08-22,Standard Class,BD-11320,BD-11320A2
CA-2015-163237,2015-08-09,2015-08-09,Second Class,EM-14095,EM-14095A3
CA-2016-150483,2016-06-04,2016-06-04,Standard Class,BP-11290,BP-11290A5
US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,SU-20665A3
CA-2016-139934,2016-12-20,2016-12-20,First Class,AY-10555,AY-10555A2
CA-2015-109603,2015-02-01,2015-02-01,Standard Class,EM-13825,EM-13825A7
CA-2017-160661,2017-11-01,2017-11-01,Standard Class,SA-20830,SA-20830A8
CA-2017-102610,2017-11-08,2017-11-08,Standard Class,CA-12265,CA-12265A2
US-2016-144057,2016-05-13,2016-05-13,Standard Class,CV-12805,CV-12805A4
CA-2014-160276,2014-04-08,2014-04-08,Standard Class,AH-10690,AH-10690A1
CA-2014-132983,2014-05-03,2014-05-03,Standard Class,DS-13180,DS-13180A7
CA-2016-145709,2016-10-08,2016-10-08,Standard Class,AH-10690,AH-10690A2
CA-2017-133928,2017-06-17,2017-06-17,Standard Class,ZC-21910,ZC-21910A4
CA-2016-168032,2016-02-03,2016-02-03,Standard Class,DF-13135,DF-13135A1
CA-2015-143616,2015-09-29,2015-09-29,Second Class,SS-20140,SS-20140A8
US-2015-168704,2015-04-17,2015-04-17,Standard Class,FP-14320,FP-14320A3
CA-2017-143252,2017-12-24,2017-12-24,Standard Class,HE-14800,HE-14800A3
CA-2016-102134,2016-03-19,2016-03-19,Standard Class,SP-20545,SP-20545A5
CA-2017-130036,2017-08-27,2017-08-27,Same Day,BP-11185,BP-11185A1
CA-2015-134117,2015-12-19,2015-12-19,Second Class,PG-18895,PG-18895A4
CA-2014-130918,2014-08-24,2014-08-24,Second Class,JP-15520,JP-15520A6
CA-2016-159023,2016-11-05,2016-11-05,First Class,NW-18400,NW-18400A4
CA-2017-111717,2017-10-16,2017-10-16,Standard Class,SW-20245,SW-20245A7
CA-2014-154592,2014-12-08,2014-12-08,First Class,EH-14005,EH-14005A3
CA-2014-128622,2014-11-17,2014-11-17,Second Class,SC-20260,SC-20260A1
CA-2017-148355,2017-12-28,2017-12-28,Standard Class,NC-18535,NC-18535A7
CA-2014-132913,2014-12-26,2014-12-26,First Class,AS-10090,AS-10090A8
CA-2017-150910,2017-12-28,2017-12-28,Standard Class,JL-15130,JL-15130A6
CA-2014-156790,2014-08-10,2014-08-10,Second Class,VG-21790,VG-21790A4
CA-2014-126480,2014-09-24,2014-09-24,Standard Class,HG-14965,HG-14965A11
CA-2017-105620,2017-12-28,2017-12-28,First Class,JH-15430,JH-15430A2
CA-2017-150266,2017-11-30,2017-11-30,Standard Class,RO-19780,RO-19780A2
CA-2016-157280,2016-11-07,2016-11-07,First Class,LW-17125,LW-17125A1
CA-2017-106691,2017-11-12,2017-11-12,Standard Class,CC-12370,CC-12370A5
CA-2016-134180,2016-11-07,2016-11-07,Standard Class,JP-16135,JP-16135A1
CA-2014-166730,2015-01-01,2015-01-01,First Class,DD-13570,DD-13570A5
CA-2017-157469,2017-12-07,2017-12-07,Standard Class,ES-14080,ES-14080A2
CA-2017-122308,2017-03-28,2017-03-28,Standard Class,MV-17485,MV-17485A1
US-2014-149034,2014-11-21,2014-11-21,First Class,RD-19900,RD-19900A8
CA-2017-159226,2017-04-27,2017-04-27,Second Class,RL-19615,RL-19615A5
CA-2017-156622,2017-11-26,2017-11-26,First Class,JP-15460,JP-15460A5
CA-2014-119529,2014-11-05,2014-11-05,Second Class,DM-13345,DM-13345A3
CA-2015-150413,2015-10-24,2015-10-24,Second Class,CS-11860,CS-11860A5
CA-2014-108182,2014-02-10,2014-02-10,Second Class,DL-13315,DL-13315A3
CA-2016-110898,2016-03-12,2016-03-12,Standard Class,LC-16870,LC-16870A2
CA-2015-123092,2015-12-07,2015-12-07,Standard Class,JG-15115,JG-15115A3
US-2015-128587,2015-12-30,2015-12-30,Standard Class,HM-14860,HM-14860A8
US-2017-139577,2017-10-06,2017-10-06,Standard Class,TN-21040,TN-21040A1
CA-2017-159100,2017-10-21,2017-10-21,Standard Class,VP-21760,VP-21760A7
CA-2014-109043,2014-08-17,2014-08-17,First Class,CS-12355,CS-12355A2
US-2017-116491,2017-11-13,2017-11-13,First Class,PG-18820,PG-18820A8
CA-2017-122763,2017-03-20,2017-03-20,Same Day,HG-14845,HG-14845A4
CA-2017-137785,2017-05-17,2017-05-17,Standard Class,MH-18115,MH-18115A2
CA-2014-133389,2014-06-22,2014-06-22,Same Day,TB-21280,TB-21280A5
CA-2014-103807,2014-12-09,2014-12-09,Standard Class,EM-13825,EM-13825A5
CA-2015-102855,2015-04-06,2015-04-06,Same Day,JF-15415,JF-15415A5
CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,NB-18655A6
CA-2017-106047,2017-07-18,2017-07-18,Standard Class,CS-11860,CS-11860A1
CA-2017-127803,2017-05-23,2017-05-23,Standard Class,ND-18460,ND-18460A4
CA-2015-137071,2015-12-21,2015-12-21,First Class,ED-13885,ED-13885A5
CA-2016-121447,2016-02-22,2016-02-22,First Class,EA-14035,EA-14035A4
CA-2017-143084,2017-03-22,2017-03-22,Standard Class,BP-11050,BP-11050A3
CA-2016-131639,2016-12-23,2016-12-23,Standard Class,NS-18640,NS-18640A8
CA-2016-161361,2016-03-28,2016-03-28,Second Class,MV-17485,MV-17485A7
CA-2014-100706,2014-12-18,2014-12-18,Second Class,LE-16810,LE-16810A2
CA-2015-129525,2015-11-20,2015-11-20,Standard Class,VP-21760,VP-21760A2
US-2016-141880,2016-08-23,2016-08-23,First Class,TC-21475,TC-21475A5
CA-2015-165799,2015-07-02,2015-07-02,First Class,SG-20470,SG-20470A6
CA-2016-102127,2016-07-02,2016-07-02,Standard Class,VP-21760,VP-21760A3
US-2016-152415,2016-09-22,2016-09-22,Standard Class,PO-18865,PO-18865A2
CA-2014-138198,2014-07-23,2014-07-23,Standard Class,JL-15130,JL-15130A4
CA-2017-128041,2017-09-01,2017-09-01,Same Day,RW-19540,RW-19540A6
CA-2017-105823,2017-06-26,2017-06-26,Standard Class,RB-19465,RB-19465A6
CA-2014-152268,2014-09-07,2014-09-07,Standard Class,SC-20095,SC-20095A4
CA-2015-148873,2015-10-05,2015-10-05,Standard Class,EM-13960,EM-13960A1
CA-2015-166492,2015-04-10,2015-04-10,First Class,RP-19390,RP-19390A11
CA-2017-157420,2017-11-21,2017-11-21,Same Day,HZ-14950,HZ-14950A1
CA-2016-117121,2016-12-21,2016-12-21,Standard Class,AB-10105,AB-10105A3
CA-2014-138177,2014-09-24,2014-09-24,Standard Class,ND-18460,ND-18460A2
CA-2014-114335,2014-10-03,2014-10-03,Standard Class,XP-21865,XP-21865A6
CA-2015-168760,2015-09-26,2015-09-26,Second Class,MM-18280,MM-18280A9
CA-2016-168830,2016-11-13,2016-11-13,Standard Class,ML-17395,ML-17395A7
CA-2017-137463,2017-12-20,2017-12-20,Second Class,KM-16225,KM-16225A5
CA-2014-124513,2014-09-25,2014-09-25,Standard Class,SL-20155,SL-20155A2
CA-2015-165554,2015-05-22,2015-05-22,Standard Class,AJ-10780,AJ-10780A6
CA-2014-141838,2014-03-31,2014-03-31,Second Class,DK-12835,DK-12835A4
CA-2017-117009,2017-09-28,2017-09-28,Standard Class,BK-11260,BK-11260A2
CA-2015-128993,2015-09-17,2015-09-17,Second Class,CC-12670,CC-12670A2
CA-2015-160227,2015-11-04,2015-11-04,First Class,ED-13885,ED-13885A3
CA-2015-149097,2015-10-24,2015-10-24,Standard Class,SV-20785,SV-20785A9
CA-2016-132304,2016-06-18,2016-06-18,Standard Class,AR-10825,AR-10825A4
CA-2015-136420,2015-11-21,2015-11-21,First Class,CS-12250,CS-12250A10
CA-2016-101623,2016-03-06,2016-03-06,Standard Class,RR-19525,RR-19525A2
US-2014-151015,2014-10-20,2014-10-20,Standard Class,BD-11500,BD-11500A6
CA-2017-152968,2017-05-30,2017-05-30,Standard Class,BM-11785,BM-11785A1
CA-2016-150077,2016-02-10,2016-02-10,Standard Class,MS-17365,MS-17365A5
CA-2016-106278,2016-09-05,2016-09-05,Second Class,BM-11140,BM-11140A3
CA-2017-147550,2017-12-05,2017-12-05,First Class,KE-16420,KE-16420A6
CA-2015-136105,2015-06-16,2015-06-16,Standard Class,SZ-20035,SZ-20035A10
CA-2016-142524,2016-09-08,2016-09-08,Standard Class,MB-18085,MB-18085A3
CA-2014-136336,2014-04-26,2014-04-26,Standard Class,DB-13555,DB-13555A7
US-2015-136259,2015-11-08,2015-11-08,First Class,CB-12415,CB-12415A2
US-2014-124625,2014-11-07,2014-11-07,Standard Class,SP-20650,SP-20650A6
CA-2016-108105,2016-02-23,2016-02-23,Standard Class,GW-14605,GW-14605A7
CA-2017-166898,2017-09-13,2017-09-13,Second Class,KH-16630,KH-16630A2
CA-2017-169005,2017-11-06,2017-11-06,Standard Class,BG-11035,BG-11035A2
CA-2015-104038,2015-02-08,2015-02-08,First Class,LO-17170,LO-17170A2
CA-2016-126102,2016-09-12,2016-09-12,Second Class,DV-13465,DV-13465A1
CA-2016-143406,2016-09-30,2016-09-30,Standard Class,LR-17035,LR-17035A5
CA-2015-150308,2015-12-20,2015-12-20,Standard Class,RR-19525,RR-19525A5
CA-2016-131093,2016-09-20,2016-09-20,Second Class,TS-21610,TS-21610A4
US-2017-148831,2017-10-15,2017-10-15,First Class,AH-10210,AH-10210A9
CA-2015-162950,2015-07-03,2015-07-03,Second Class,DW-13585,DW-13585A1
US-2015-132836,2015-06-05,2015-06-05,Standard Class,AJ-10945,AJ-10945A4
US-2014-158365,2014-04-17,2014-04-17,Standard Class,SV-20785,SV-20785A6
CA-2017-152933,2017-10-16,2017-10-16,Standard Class,MG-17650,MG-17650A6
CA-2015-163181,2015-11-12,2015-11-12,Standard Class,AB-10105,AB-10105A4
CA-2015-132941,2015-05-28,2015-05-28,First Class,MM-18280,MM-18280A5
CA-2014-132010,2014-10-15,2014-10-15,First Class,MA-17995,MA-17995A1
CA-2016-135461,2016-02-10,2016-02-10,Second Class,EB-13975,EB-13975A3
CA-2017-153045,2017-01-24,2017-01-24,Second Class,NS-18505,NS-18505A1
US-2016-155971,2016-06-12,2016-06-12,Standard Class,RB-19795,RB-19795A7
CA-2017-122007,2017-03-20,2017-03-20,Second Class,JK-15325,JK-15325A1
CA-2017-162250,2017-11-24,2017-11-24,Same Day,PR-18880,PR-18880A1
US-2016-158288,2016-11-28,2016-11-28,Second Class,EH-13945,EH-13945A7
CA-2016-128916,2016-08-20,2016-08-20,Second Class,MA-17560,MA-17560A9
CA-2015-157028,2015-12-03,2015-12-03,Standard Class,MA-17995,MA-17995A4
CA-2017-112473,2017-06-01,2017-06-01,Standard Class,JL-15505,JL-15505A3
US-2017-147655,2017-09-05,2017-09-05,First Class,AS-10045,AS-10045A6
CA-2016-130911,2016-03-26,2016-03-26,Second Class,DC-12850,DC-12850A4
CA-2017-100055,2017-06-01,2017-06-01,Standard Class,MD-17860,MD-17860A1
